number,value,datetime_start,datetime_complete,duration,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_reg_alpha,params_reg_lambda,params_subsample,user_attrs_cv_mean,user_attrs_cv_std,user_attrs_fold_best_iterations,user_attrs_fold_scores,state
177,0.8884477360798181,2026-08-27 05:31:39.780845,2026-08-27 05:31:59.477511,0 days 00:00:19.696666,0.9763615606253833,0.09252974808046456,0.09971940912781525,10,1.0697489976402905,0.06690348409428747,0.11734511565468554,0.7926536460034961,0.8884477360798181,0.003649244814163158,"[424, 1222, 984, 1150, 1384]","[0.8831422287752262, 0.8882586050681031, 0.8864681130767349, 0.8939945023244048, 0.8903752311546212]",COMPLETE
178,0.884969921826231,2026-08-27 05:31:59.477836,2026-08-27 05:32:16.948457,0 days 00:00:17.470621,0.9774338458917963,0.2930775026165854,0.09222834954371024,10,1.3017878477433655,0.05003431443162089,0.12164849309274905,0.7936054405887994,0.884969921826231,0.00317736155012408,"[1500, 1500, 1436, 1500, 1467]","[0.8795191458921868, 0.8883007463255982, 0.8848172319180208, 0.884226479423837, 0.887986005571512]",COMPLETE
179,0.8882326885413653,2026-08-27 05:32:16.948779,2026-08-27 05:32:35.659130,0 days 00:00:18.710351,0.9664531622863848,0.10890761375620607,0.10074787379214037,10,0.9425530438659525,0.01587772250912145,0.11279800691901273,0.8057833656752751,0.8882326885413653,0.0013247067198678773,"[1341, 1426, 1029, 905, 709]","[0.8871965960789479, 0.8898074309398017, 0.8863779743524688, 0.8882143476291414, 0.8895670937064665]",COMPLETE
180,0.8879343972305543,2026-08-27 05:32:35.659447,2026-08-27 05:32:54.419342,0 days 00:00:18.759895,0.9766205961756724,0.1479362819204892,0.10013146631087906,10,0.9161453938936961,0.06754759834741751,0.10763203741007195,0.8047790493345532,0.8879343972305543,0.0012217177978475315,"[1341, 1426, 1410, 1498, 1053]","[0.8871125600653472, 0.8860700026340322, 0.8896061425774291, 0.8884752893790578, 0.8884079914969053]",COMPLETE
181,0.8878032998344038,2026-08-27 05:32:54.419668,2026-08-27 05:33:13.063012,0 days 00:00:18.643344,0.9760768374070177,0.11963935935334488,0.09744852998238154,10,0.9587150275833581,0.08199883357352657,0.10886443701044551,0.8068511532308137,0.8878032998344038,0.0018083077316234863,"[995, 1257, 1003, 980, 934]","[0.8858702312704683, 0.8902880603972964, 0.8860804869123565, 0.8872087652445142, 0.8895689553473837]",COMPLETE
182,0.8862020471563495,2026-08-27 05:33:13.063327,2026-08-27 05:33:31.094521,0 days 00:00:18.031194,0.9694184343083668,0.1828551966391458,0.10043705956801774,10,1.1200410201313464,0.014449007525655831,0.11378035048982686,0.823228359541379,0.8862020471563495,0.0013817999885476259,"[1499, 1245, 1321, 1387, 1365]","[0.8867385716067249, 0.8876578163357944, 0.8845843289336691, 0.8875068331835769, 0.8845226857219827]",COMPLETE
183,0.8873207535066925,2026-08-27 05:33:31.094839,2026-08-27 05:33:47.733304,0 days 00:00:16.638465,0.9946195614350904,0.09131877816345317,0.10909171422745156,10,0.8822653836847035,0.06913756202515334,0.12590030417092124,0.7891490093227095,0.8873207535066925,0.0032973475064615354,"[708, 538, 604, 725, 1029]","[0.8920470995536913, 0.8832893746029707, 0.8852272589234728, 0.8903016264176055, 0.8857384080357219]",COMPLETE
184,0.8868046181878558,2026-08-27 05:33:47.733622,2026-08-27 05:34:06.202514,0 days 00:00:18.468892,0.9657157939171254,0.14812345554088613,0.10425826885520756,10,0.6697890556259534,0.03666987245055951,0.10267180899455207,0.7991742823554094,0.8868046181878558,0.0014393203338057873,"[1359, 1500, 1454, 1435, 1396]","[0.8884810237741303, 0.8874219640682091, 0.8842554310157755, 0.8874961554056026, 0.8863685166755619]",COMPLETE
185,0.8832235251470664,2026-08-27 05:34:06.202835,2026-08-27 05:34:25.035762,0 days 00:00:18.832927,0.9775706325155101,0.22832051166866907,0.09161572093632024,10,0.820245419516595,0.01626290313934569,0.13922598113338236,0.7577679210044044,0.8832235251470664,0.00220769838864741,"[1481, 1404, 1500, 1500, 1482]","[0.8794290071679208, 0.8858176057346488, 0.8841681992175516, 0.8844277254290178, 0.8822750881861925]",COMPLETE
186,0.8890271311983419,2026-08-27 05:34:25.036086,2026-08-27 05:34:42.141835,0 days 00:00:17.105749,0.9549384321147837,0.07119719303541436,0.11190161603914121,10,0.9333662259347172,0.002880890017039354,0.11291883721237242,0.8290082099938844,0.8890271311983419,0.0017989099799912392,"[436, 953, 685, 485, 1240]","[0.8855352729991012, 0.8905675285639938, 0.8898748799644126, 0.8899576161523391, 0.8892003583118627]",COMPLETE
187,0.8882015219762271,2026-08-27 05:34:42.142172,2026-08-27 05:34:57.818140,0 days 00:00:15.675968,0.9545032971219077,0.06576492979255147,0.11163097074813506,10,1.051345890572173,0.012016325455656302,0.12562824036921683,0.7672924128350292,0.8882015219762271,0.0017911997862888117,"[319, 479, 271, 338, 496]","[0.8869862980798678, 0.8896555723286251, 0.8852662467535363, 0.8898657314999321, 0.8892337612191746]",COMPLETE
188,0.8893415455124893,2026-08-27 05:34:57.818458,2026-08-27 05:35:16.666428,0 days 00:00:18.847970,0.9488640373204709,0.06904578820379535,0.11262136233238404,10,1.0350832052053904,0.0025451471645488075,0.11450253373086663,0.8361800825342058,0.8893415455124893,0.0021448231037588,"[819, 953, 693, 1466, 1213]","[0.8865280271062552, 0.8907687745691746, 0.8870913450073089, 0.8919883526234992, 0.8903312282562089]",COMPLETE
189,0.8889499065942241,2026-08-27 05:35:16.666748,2026-08-27 05:35:33.540548,0 days 00:00:16.873800,0.9454456688389126,0.06652689099799002,0.10619783422152633,10,1.370628945459197,0.0025601925495405435,0.11361849188806657,0.8346818688475061,0.8889499065942241,0.002157672433575393,"[446, 423, 423, 747, 633]","[0.8883382595140447, 0.89087082985619, 0.8859376802950791, 0.8877168953258151, 0.8918858679799916]",COMPLETE
190,0.8873142038389874,2026-08-27 05:35:33.540865,2026-08-27 05:35:49.388032,0 days 00:00:15.847167,0.943104082990543,0.05783182830166344,0.11536677164286234,10,1.3074096371689474,0.0031147143358076146,0.11525082264970851,0.840095289060528,0.8873142038389874,0.0019273590661352388,"[312, 479, 292, 754, 398]","[0.8854616789066331, 0.8902023032406893, 0.8848966822197646, 0.8879796987166487, 0.8880306561112011]",COMPLETE
191,0.8883129659005627,2026-08-27 05:35:49.388357,2026-08-27 05:36:06.661126,0 days 00:00:17.272769,0.9484274746374928,0.08272921123491216,0.10600118427655134,10,1.1956525810912204,0.005662669921684432,0.13780728917509216,0.8439957223304203,0.8883129659005627,0.0010750240375213991,"[1103, 506, 564, 831, 893]","[0.8872341092673945, 0.8885124342519114, 0.886953208816272, 0.8891017525239375, 0.8897633246432983]",COMPLETE
192,0.8863026616875018,2026-08-27 05:36:06.661445,2026-08-27 05:36:24.132605,0 days 00:00:17.471160,0.9480518374724605,0.11839110584386003,0.10730594955665887,10,1.179641457839004,0.0013855305762675103,0.14500399553662277,0.8526931060740695,0.8863026616875018,0.002404847975305693,"[827, 1500, 1141, 833, 1382]","[0.8856088247343776, 0.8901618831262005, 0.8826615569605399, 0.8868326438584505, 0.8862483997579398]",COMPLETE
193,0.8608313791378516,2026-08-27 05:36:24.132927,2026-08-27 05:36:36.243135,0 days 00:00:12.110208,0.9543568190073709,1.1198356936609062,0.11232286830006286,10,1.417523396467219,0.0028658829588628387,0.11207717503131139,0.824768530739184,0.8608313791378516,0.0018676725976409412,"[1480, 1500, 1500, 1495, 1478]","[0.8622626462463816, 0.8633982493280047, 0.8597928968597985, 0.8580582163677456, 0.8606448868873272]",COMPLETE
194,0.8894412464156816,2026-08-27 05:36:36.243443,2026-08-27 05:36:55.554584,0 days 00:00:19.311141,0.935817589524667,0.05801058930380705,0.09521105706227709,10,0.9654462038945266,0.004937722217237762,0.13538696630520522,0.8152388647592267,0.8894412464156816,0.0018493263773549339,"[457, 845, 511, 453, 1030]","[0.8886087180440349, 0.8905643751365622, 0.8862922171958617, 0.8916267100841183, 0.8901142116178308]",COMPLETE
195,0.8887442881920306,2026-08-27 05:36:55.554916,2026-08-27 05:37:14.643969,0 days 00:00:19.089053,0.934007494880981,0.055843094437313785,0.09400384727674996,10,1.1904805256224034,0.004128421420304277,0.13916632889895927,0.8129479222125056,0.8887442881920306,0.0017743542788512296,"[457, 469, 458, 694, 491]","[0.8905058933914668, 0.8904427835773231, 0.8883307245189541, 0.8856491104523828, 0.8887929290200264]",COMPLETE
196,0.8858467523135852,2026-08-27 05:37:14.644285,2026-08-27 05:37:32.958630,0 days 00:00:18.314345,0.9345170302797506,0.19463020729463787,0.09309537890690366,10,1.2110222249435607,0.0043972980733310695,0.13814849166120563,0.8349675772200864,0.8858467523135852,0.0023680458534983337,"[1357, 1500, 1500, 1438, 1396]","[0.8854616365494413, 0.8892350610448486, 0.8819766898574387, 0.8855535025181411, 0.8870068715980567]",COMPLETE
197,0.8903558040484209,2026-08-27 05:37:32.958941,2026-08-27 05:37:51.865004,0 days 00:00:18.906063,0.9243898286439156,0.04673339677819218,0.0965039578744038,10,1.1175513902740162,0.006311567363265485,0.10005679746902742,0.8170094187656018,0.8903558040484209,0.0013678036965838055,"[360, 380, 532, 500, 379]","[0.8901348542160782, 0.8924406242845374, 0.889775731603439, 0.8910920538047717, 0.8883357563332779]",COMPLETE
198,0.8916152721459213,2026-08-27 05:37:51.865332,2026-08-27 05:38:11.741500,0 days 00:00:19.876168,0.9220448488657702,0.061977076391204165,0.08919201556684427,10,1.1144873993654265,0.0027094548268723523,0.1022681668168412,0.8170496804076604,0.8916152721459213,0.0016285166683193844,"[559, 804, 564, 630, 585]","[0.890686170839999, 0.8929934155500749, 0.8912163147630733, 0.893863707628808, 0.8893167519476505]",COMPLETE
199,0.8857904509794936,2026-08-27 05:38:11.741827,2026-08-27 05:38:31.218204,0 days 00:00:19.476377,0.9094570380936426,0.16235719774793209,0.08822029224490416,10,1.1211968682387234,0.002956820257439705,0.10253398999528217,0.8171843755499035,0.8857904509794936,0.002026598598602208,"[1348, 1500, 1122, 1401, 1367]","[0.8826135594937689, 0.8868359988246919, 0.8844595839469984, 0.8884117925656138, 0.8866313200663957]",COMPLETE
