number,value,datetime_start,datetime_complete,duration,params_bootstrap,params_class_weight,params_criterion,params_max_depth,params_max_features,params_min_samples_leaf,params_min_samples_split,params_n_estimators,user_attrs_cv_mean,user_attrs_cv_std,user_attrs_fold_scores,state
23,0.8690244868967678,2026-08-27 00:12:01.857599,2026-08-27 00:13:25.601789,0 days 00:01:23.744190,False,,entropy,,0.5,3,3,800,0.8690244868967678,0.002696791722630638,"[0.8717287054944983, 0.87105428031253, 0.8644446953241994, 0.8703516888960227, 0.867543064456588]",COMPLETE
24,0.8690244868967678,2026-08-27 00:13:25.602108,2026-08-27 00:14:48.774273,0 days 00:01:23.172165,False,,entropy,,0.5,3,2,800,0.8690244868967678,0.002696791722630638,"[0.8717287054944983, 0.87105428031253, 0.8644446953241994, 0.8703516888960227, 0.867543064456588]",COMPLETE
25,0.8573369438769219,2026-08-27 00:14:48.774584,2026-08-27 00:16:09.234185,0 days 00:01:20.459601,False,,entropy,,0.5,6,2,800,0.8573369438769219,0.0038195031627885896,"[0.8568286761657674, 0.8637057704008538, 0.8562368547129745, 0.8580857267008489, 0.8518276914041651]",COMPLETE
26,0.8452599206369611,2026-08-27 00:16:09.234505,2026-08-27 00:17:04.920660,0 days 00:00:55.686155,True,,entropy,,0.5,5,2,900,0.8452599206369611,0.004186620579435354,"[0.8425477437013412, 0.8524334943814028, 0.8472688317631736, 0.8434130622221995, 0.8406364711166884]",COMPLETE
27,0.8023932661484812,2026-08-27 00:17:04.920986,2026-08-27 00:18:24.129221,0 days 00:01:19.208235,False,,entropy,12.0,0.5,11,8,900,0.8023932661484812,0.007982853550659417,"[0.7924862480892113, 0.8139556117205515, 0.7945174669186029, 0.8071493398484962, 0.8038576641655443]",COMPLETE
28,0.8555837484317952,2026-08-27 00:18:24.129548,2026-08-27 00:19:44.128404,0 days 00:01:19.998856,False,,entropy,16.0,0.5,3,13,800,0.8555837484317952,0.004508979771484096,"[0.8557171527110327, 0.8642405423929768, 0.8524409870193015, 0.8534206713167345, 0.8520993887189302]",COMPLETE
29,0.8384656676617575,2026-08-27 00:19:44.128727,2026-08-27 00:20:57.035271,0 days 00:01:12.906544,True,,entropy,32.0,0.7,7,4,900,0.8384656676617575,0.0050161579438552425,"[0.8380952659549168, 0.8472825541833132, 0.8381522307012034, 0.8371160390954522, 0.8316822483739013]",COMPLETE
30,0.690159151959606,2026-08-27 00:20:57.035577,2026-08-27 00:21:51.418418,0 days 00:00:54.382841,False,,entropy,8.0,0.5,2,4,800,0.690159151959606,0.005175031034093827,"[0.6917903789020325, 0.6978969335917946, 0.6822490891328248, 0.6913965560293295, 0.6874628021420484]",COMPLETE
31,0.8659026475288227,2026-08-27 00:21:51.418738,2026-08-27 00:23:06.105483,0 days 00:01:14.686745,False,,entropy,,0.5,4,5,700,0.8659026475288227,0.0018863705114214046,"[0.8655608044907908, 0.8695281441404864, 0.8640616972288697, 0.865406120060086, 0.8649564717238803]",COMPLETE
32,0.8679116261995524,2026-08-27 00:23:06.105804,2026-08-27 00:24:21.142605,0 days 00:01:15.036801,False,,entropy,,0.5,3,8,700,0.8679116261995524,0.0021091649437901126,"[0.8672928147370637, 0.8706352436703703, 0.8647075765019071, 0.8697976164885183, 0.8671248795999033]",COMPLETE
33,0.8570801083815709,2026-08-27 00:24:21.142917,2026-08-27 00:25:56.723173,0 days 00:01:35.580256,False,,entropy,,0.7,5,4,700,0.8570801083815709,0.005229134140303244,"[0.857533241328098, 0.8649555918336316, 0.8541188970881378, 0.8594618455487884, 0.8493309661091994]",COMPLETE
34,0.8591558823346069,2026-08-27 00:25:56.723482,2026-08-27 00:26:48.659592,0 days 00:00:51.936110,True,,entropy,32.0,0.5,2,2,800,0.8591558823346069,0.0032117953391502117,"[0.8608772296174051, 0.8639189329687841, 0.8588040313175244, 0.8579605169280039, 0.8542187008413177]",COMPLETE
35,0.8350716324499701,2026-08-27 00:26:48.659909,2026-08-27 00:27:12.669889,0 days 00:00:24.009980,False,,entropy,24.0,sqrt,2,22,600,0.8350716324499701,0.006370572846418448,"[0.8313100739442948, 0.8462955715710514, 0.8376790515244156, 0.83166396845851, 0.8284094967515783]",COMPLETE
36,0.8104659153499206,2026-08-27 00:27:12.670207,2026-08-27 00:27:31.747838,0 days 00:00:19.077631,True,,entropy,16.0,log2,6,6,800,0.8104659153499206,0.004068681626584478,"[0.807865728734163, 0.8180804196893097, 0.8113191378768088, 0.8077409527258017, 0.8073233377235196]",COMPLETE
37,0.7673601376859244,2026-08-27 00:27:31.748145,2026-08-27 00:30:30.563740,0 days 00:02:58.815595,False,,entropy,,1.0,4,14,900,0.7673601376859244,0.004786732247571511,"[0.766271108703278, 0.7745332536361372, 0.7710688248551959, 0.7621314267375462, 0.7627960744974646]",COMPLETE
38,0.6785853581197806,2026-08-27 00:30:30.564049,2026-08-27 00:30:46.425441,0 days 00:00:15.861392,False,balanced,entropy,8.0,sqrt,2,9,600,0.6785853581197806,0.00943293296496256,"[0.6745228259941817, 0.6817109259453225, 0.6656196763587231, 0.6943081431956434, 0.6767652191050324]",COMPLETE
39,0.8357180439949881,2026-08-27 00:30:46.425753,2026-08-27 00:31:46.759209,0 days 00:01:00.333456,True,,entropy,24.0,0.5,7,4,1000,0.8357180439949881,0.0053992013986608285,"[0.8329984259342638, 0.8448415548498591, 0.8380711016136447, 0.8337105533497411, 0.8289685842274315]",COMPLETE
40,0.8647065368595708,2026-08-27 00:31:46.759525,2026-08-27 00:33:39.036153,0 days 00:01:52.276628,False,,entropy,48.0,0.7,3,6,800,0.8647065368595708,0.003479926399845224,"[0.8608094070198291, 0.8701830330502313, 0.8622575675317457, 0.8672619811503631, 0.8630206955456852]",COMPLETE
41,0.8689628538531503,2026-08-27 00:33:39.036482,2026-08-27 00:34:51.920996,0 days 00:01:12.884514,False,,entropy,,0.5,3,6,700,0.8689628538531503,0.0024451060790409945,"[0.8714117241393543, 0.8705285179571144, 0.8647075765019071, 0.8703693211701372, 0.8677971294972385]",COMPLETE
42,0.8659026475288227,2026-08-27 00:34:51.921327,2026-08-27 00:36:04.002064,0 days 00:01:12.080737,False,,entropy,,0.5,4,4,700,0.8659026475288227,0.0018863705114214046,"[0.8655608044907908, 0.8695281441404864, 0.8640616972288697, 0.865406120060086, 0.8649564717238803]",COMPLETE
43,0.8172816592968133,2026-08-27 00:36:04.002389,2026-08-27 00:37:08.086018,0 days 00:01:04.083629,False,,entropy,,0.5,18,10,700,0.8172816592968133,0.005112108918610451,"[0.815851065924977, 0.8273729166321532, 0.8135572124192674, 0.8154191875557112, 0.8142079139519572]",COMPLETE
44,0.8673149094354626,2026-08-27 00:37:08.086347,2026-08-27 00:38:16.155086,0 days 00:01:08.068739,False,balanced,gini,,0.5,1,2,800,0.8673149094354626,0.003962034935049014,"[0.8670180169966066, 0.8743333952874949, 0.8649449034111094, 0.8624880564810038, 0.8677901750010983]",COMPLETE
45,0.861374562163147,2026-08-27 00:38:16.155404,2026-08-27 00:39:17.252657,0 days 00:01:01.097253,False,,entropy,,0.5,5,8,600,0.861374562163147,0.002884887208071626,"[0.8605735971094356, 0.8664727183689678, 0.859245757659339, 0.8623025033221463, 0.8582782343558465]",COMPLETE
